text,start,end,movie,scaled_start,scaled_end,cmd_filename,imdbid,movie_title,cmd_clip_idx
Blackhand bears his teeth.,6057.72,6059.101,8698,95.78992731,97.78992731,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
"Moving behind King Lane, Garona caresses his cheek and he closes his eyes.",6062.354,6066.595,8698,100.90187698997342,105.32403461991944,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
"Crying, she punches his spine with her dagger.",6069.816,6072.117,8698,108.68262215258964,111.08191116614954,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
Karos turns to see the king drop to his knees.,6072.977,6075.318,8698,111.9786467383618,114.41964438318736,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
"Blackhand cocks his head, a newfound respect for Garona.",6076.058,6079.359,8698,115.19125406160262,118.63325885680509,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
"At the top of the portal steps, two orcs push heartbroken Garona onto the crowd of orcs below.",6086.741,6091.483,8698,126.33058675688996,131.27514499343914,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
"As they pass her backwards overhead, she stares miserably at her bloody hand.",6092.267,6096.209,8698,132.09263416624654,136.20301977748147,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
Gul'dan proffers his hand.,6106.912,6108.433,8698,147.15619214034115,149.15619214034115,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
"Kneeling before Gul'dan, Garona reaches for his hand.",6111.474,6114.435,8698,152.12007618425534,155.20755761369918,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
The Horde gather round.,6117.616,6118.817,8698,158.15058734198004,160.15058734198004,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
Gerona stands before the chanting orcs.,6123.233,6125.155,8698,164.38137106059008,166.38547079290663,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
"Brau creased miserably, she peers up at Gul'dan.",6125.695,6128.598,8698,166.94853731499356,169.9755412291021,2017/S0ymo6QHMc0,tt0803096,Warcraft,9
May enters with a birthday cake.,3648.31,3649.711,11272,3.877108110848985,5.877108110848985,2011/KMnK0as4TSc,tt0872230,My Soul to Take,3
He doves his sweater and hands it to her.,3663.132,3664.893,11272,18.88427659294664,20.88427659294664,2011/KMnK0as4TSc,tt0872230,My Soul to Take,3
May finds it caked with dirt and leaves.,3667.495,3669.496,11272,23.36797638223488,25.36966576582908,2011/KMnK0as4TSc,tt0872230,My Soul to Take,3
He pulls it off the rubble and follows it.,1476.893,1478.573,15290,10.28300000000024,12.28300000000024,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
The man keeps watching him.,1484.594,1485.814,15290,17.754000000000243,19.754000000000243,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
"Still pulling the wire, James comes to the point when it ends in a bundle of wires going in different directions.",1486.454,1491.575,15290,20.00400000000013,25.12500000000022,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
Sanborn and Eldridge take their covers.,1503.535,1505.275,15290,36.95500000000026,38.95500000000026,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
"James pulls on the wire to unearth five, and then seven more IEDs.",1505.895,1509.776,15290,39.44500000000016,43.32600000000024,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
"The man on the balcony watches him, and then rushes inside.",1521.299,1524.399,15290,54.84900000000015,57.949000000000055,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
James pulls the wires.,1525.02,1526.08,15290,58.10000000000012,60.10000000000012,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
The man runs down the stairs.,1526.68,1528.16,15290,59.97000000000024,61.97000000000024,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
James kneels down surrounded by IEDs.,1531.036,1533.257,15290,64.58600000000023,66.80700000000023,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
The man rushes down the staircase.,1536.277,1538.038,15290,69.7075,71.7075,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
"On the ground, James cuts the wire off the blasting caps.",1538.718,1541.399,15290,72.26800000000024,74.94900000000005,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
James cuts off another wire.,1551.321,1552.642,15290,84.53150000000015,86.53150000000015,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
The Iraqi flip-flops still running down.,1553.242,1555.202,15290,86.77200000000015,88.77200000000015,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
James picks up the bundle of wires.,1555.822,1557.323,15290,89.12250000000016,91.12250000000016,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
The man comes to the end of the stairs.,1557.843,1559.443,15290,91.193,93.193,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
James starts tracking another wire.,1566.322,1567.863,15290,99.64250000000013,101.64250000000013,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
The man exits the building.,1568.463,1569.704,15290,101.63350000000013,103.63350000000013,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
James finds yet another IED.,1570.404,1572.345,15290,103.92450000000017,105.92450000000017,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
"Cut to exposed wires attached to a wall, ready for the power source.",1575.687,1579.15,15290,109.23700000000004,112.70000000000024,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
"The man runs, he passes smiling James, who shows him the last blasting cap.",1582.112,1586.454,15290,115.66200000000023,120.0040000000001,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
The Iraqi stops for a moment and then runs toward the wall.,1587.055,1589.956,15290,120.60500000000022,123.50600000000006,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
"On the stairs he drops a volt battery, passing an Iraqi child, who looks up after him.",1594.739,1599.603,15290,128.2890000000002,133.15300000000022,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
James opens the helmet.,1600.204,1601.304,15290,133.30400000000017,135.30400000000017,2015/IsgHQHIeiBk,tt0887912,The Hurt Locker,2
James sticks his hand out the window and gives Eldridge his middle finger.,2409.873,2412.833,15290,16.426999999999687,19.386999999999723,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
Suddenly Sanborn notices three men at a minaret.,2420.076,2422.677,15290,26.629999999999665,29.23099999999978,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
They watch him.,2423.237,2423.777,15290,29.06099999999971,31.06099999999971,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
"He waves to them, but they don't wave back.",2424.397,2426.538,15290,30.95099999999958,33.09199999999966,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
James gets out and opens the hood.,2440.842,2442.743,15290,47.34649999999967,49.34649999999967,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
The wipes keep moving.,2443.283,2444.863,15290,49.626999999999526,51.626999999999526,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
James pulls out a wire.,2464.628,2465.769,15290,70.75249999999963,72.75249999999963,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
The windshield wipes stop.,2466.349,2467.529,15290,72.49299999999974,74.49299999999974,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
"He checks other wires, goes back to the car and start checking under the wheel.",2478.552,2481.733,15290,85.10599999999981,88.28699999999985,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
The man at the minaret keep watching.,2486.254,2487.755,15290,92.55849999999968,94.55849999999968,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
One waves to Sanborn.,2488.555,2489.555,15290,94.60899999999953,96.60899999999953,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
Sanborn keeps watching them through his sights and notices they are in visual contact with a man with a camera.,2491.533,2496.374,15290,98.08699999999958,102.92799999999949,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
Eldridge runs to the barrier.,2507.657,2508.837,15290,113.80099999999976,115.80099999999976,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
Eldridge runs to get closer to James and calls him.,2514.878,2517.559,15290,121.43199999999985,124.11299999999989,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
James finally pulls out a small circuit connected to three wires.,2520.339,2523.24,15290,126.89299999999965,129.79399999999947,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
The men at a minaret and the cameraman keep watching the scene.,2527.742,2531.924,15290,134.29599999999988,138.47799999999967,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
In the car James pulls out a black box connected to a bundle of wires.,2535.585,2539.026,15290,142.13899999999973,145.57999999999953,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
He disconnects it and throws outside.,2539.627,2541.647,15290,146.18099999999964,148.20099999999962,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
His face is wet from sweat.,2542.308,2543.528,15290,148.47199999999958,150.47199999999958,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
He looks at the box on the ground and smiles.,2547.43,2549.11,15290,153.82399999999967,155.82399999999967,2015/nuNQY06FEOc,tt0887912,The Hurt Locker,4
Sanborn fires his gun and hits one of the men on the roof.,3724.234,3726.695,15290,10.568934455690478,13.030164673133012,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
James scans the area with a spotting scope.,3736.681,3738.661,15290,23.00719143731276,25.00719143731276,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Sanborn's bullet hits the ground in front of the man.,3749.025,3751.246,15290,35.362253561993754,37.58346132832425,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
It kicks up just a puff of dust.,3751.626,3753.107,15290,37.70406614695248,39.70406614695248,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"Blood spatters off his head, the man rolls on the ground.",3761.84,3764.402,15290,48.17845235781788,50.74069202343628,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Two men show up in the building's window.,3770.826,3772.607,15290,57.055876267841626,59.055876267841626,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
The snipers iron close up.,3773.207,3774.428,15290,59.15707280861611,61.15707280861611,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
A fly lands on his eyelashes.,3775.028,3776.529,15290,61.11825625290882,63.11825625290882,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
He doesn't blink.,3777.17,3777.85,15290,62.84991822832596,64.84991822832596,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
He aims and fires.,3778.43,3779.451,15290,64.28055204630688,66.28055204630688,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Sanborn's bullet hits the wall.,3783.874,3785.295,15290,69.92508002,71.92508002,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
The men duck to hide.,3785.835,3786.856,15290,71.68624475665254,73.68624475665254,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"Later, the sun goes down.",3791.766,3793.367,15290,77.90782670817978,79.90782670817978,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Sanborn and James are still in position.,3794.087,3796.028,15290,80.39905973201081,82.39905973201081,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Flies sit on their faces.,3796.729,3797.989,15290,82.70077502881841,84.70077502881841,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Sanborn fires.,3809.816,3810.596,15290,95.54897681812405,97.54897681812405,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"The shell from the shot falls down in slow motion and turns around in the air, close to the ground, lifting small pieces of rock.",3811.156,3817.46,15290,97.49906568710831,103.80365540297846,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
A body hangs off the window.,3829.415,3830.696,15290,115.40033366538977,117.40033366538977,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
A dust devil is spinning across the horizon.,3835.079,3837.461,15290,121.42430359522396,123.80652642250824,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
The shadows are lengthening.,3838.042,3839.182,15290,123.95763409429864,125.95763409429864,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Sanborn and James are still in the same positions on the ridge behind them.,3839.803,3843.526,15290,126.14874550794102,129.87209378081283,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
An old railway viaduct in the distance.,3843.566,3845.567,15290,129.91209752266477,131.91328470880964,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Their faces are covered with sweat and dust.,3848.709,3850.611,15290,135.00666759381207,137.00666759381207,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Their lips are sun scorched.,3851.271,3852.612,15290,137.28838101969393,139.28838101969393,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"They observe the building in tension, ready to shoot.",3861.47,3863.912,15290,147.8177723756054,150.2600008,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
The dead body still hangs off the window.,3864.553,3866.334,15290,150.79164408182527,152.79164408182527,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
They breathe slow.,3866.995,3867.776,15290,152.7338257487383,154.7338257487383,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"Sanborn's eyelids are getting heavy, but he forces his eyes open.",3868.496,3872.019,15290,154.84442963190375,158.36775919551548,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
James starts coughing.,3875.582,3876.603,15290,161.4416402563654,163.4416402563654,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
He spits on the ground.,3877.203,3878.164,15290,163.03278908852752,165.03278908852752,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Eldridge starts searching.,3893.863,3894.844,15290,179.7043485053348,181.7043485053348,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
There are empty plastic bottles scattered around by their backpacks.,3895.384,3898.307,15290,181.73494490479607,184.65821834062848,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
He finds a juice pack by the dead operator's body.,3913.944,3916.226,15290,200.2966811,202.57889459676392,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"Up on the ridge Sanborn closes his eyes, but opens them at once.",3916.887,3920.229,15290,203.2399564308677,206.58226906259924,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
His eyelashes are covered in dust.,3920.91,3922.491,15290,207.0539067159786,209.0539067159786,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
Eldridge passes a juice pack to James.,3928.016,3929.838,15290,214.28108272830988,216.28108272830988,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"James tries to get out the straw, but his fingers got stiff.",3935.622,3938.605,15290,221.97670902078264,224.9599880693933,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"Finally he gets it out and inserts it in, He glances at Sanborn and passes him the pack without drinking.",3939.225,3953.295,15290,225.58004606809868,239.6513622645284,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
"Sanborn, with his face all covered in dust, drinks.",3964.661,3968.063,15290,251.0184255117649,254.4207437562748,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
James holds the pack for him.,3968.823,3970.004,15290,254.7713700905516,256.7713700905516,2015/rviQWy48B_w,tt0887912,The Hurt Locker,7
He looks at a circuit he's pulled from a box.,4306.75,4308.591,15290,12.474500000000264,14.474500000000264,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
James with a cigarette in his mouth gets on the floor to go through the things in the box.,4310.763,4314.425,15290,16.56700000000001,20.22900000000028,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
Samborn pulls James up.,4377.977,4379.238,15290,83.41150000000017,85.41150000000017,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
Nice and big Eldridge drew a target on James's belly.,4400.373,4403.316,15290,106.17699999999972,109.11999999999992,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
James smiles.,4404.456,4405.177,15290,109.62050000000002,111.62050000000002,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
Sanborn gives him a big punch on his belly.,4405.857,4407.939,15290,111.66100000000009,113.74300000000042,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
He sits down on the floor laughing.,4408.579,4410.28,15290,114.23349999999984,116.23349999999984,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
James stands up.,4421.268,4422.189,15290,126.53250000000028,128.53250000000028,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
James grabbed Sanborn by the neck and punches him on his belly.,4424.41,4427.312,15290,130.21399999999997,133.116,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
"Both fall down, Sanborn laughs.",4427.953,4429.634,15290,133.59750000000037,135.59750000000037,2015/njyllF8b_W4,tt0887912,The Hurt Locker,8
James kneels and checks the wires by the explosives.,6839.986,6842.426,15290,6.567723245544795,9.006172644491551,2015/lA1bgUYjJ0I,tt0887912,The Hurt Locker,9
James checks the padlocks on the cage the man has on.,6864.552,6867.034,15290,31.11811174329604,33.59853445156838,2015/lA1bgUYjJ0I,tt0887912,The Hurt Locker,9
He puts his hand on the man's nape.,6878.462,6879.963,15290,44.76929510938312,46.76929510938312,2015/lA1bgUYjJ0I,tt0887912,The Hurt Locker,9
Samborn brings in bolt cutters and takes over the sidearm.,6886.064,6888.585,15290,52.61644103433424,55.13583895840917,2015/lA1bgUYjJ0I,tt0887912,The Hurt Locker,9
The man raises his hands in prayer.,6989.324,6990.965,15290,155.63079868475387,157.63079868475387,2015/lA1bgUYjJ0I,tt0887912,The Hurt Locker,9
The explosion knocks James to the ground.,7001.05,7002.852,15290,167.42979574567977,169.42979574567977,2015/lA1bgUYjJ0I,tt0887912,The Hurt Locker,9
A vast lake covered in dead trees.,186.407,189.108,8090,30.908705270003946,33.739278428712154,2015/WEP25kPtQCQ,tt0898367,The Road,1
They struggle up a snowy road to a service station where they forage for petrol.,212.179,217.161,8090,57.91704716049938,63.13804511558429,2015/WEP25kPtQCQ,tt0898367,The Road,1
The man smells the nozzle of a pump then tosses it away.,229.437,232.799,8090,76.00295296316004,79.52623580639478,2015/WEP25kPtQCQ,tt0898367,The Road,1
"In a deserted diner, he puts one ash-covered scrap in a bag for later, then offers a second to the boy to eat.",233.88,241.726,8090,80.65909385325281,88.88148445052224,2015/WEP25kPtQCQ,tt0898367,The Road,1
A long road.,246.21,247.171,8090,93.08414289,95.08414289,2015/WEP25kPtQCQ,tt0898367,The Road,1
They pass a weathered billboard with a line from the Bible scrawled in red.,254.036,258.4,8090,101.7820234,106.3553744350838,2015/WEP25kPtQCQ,tt0898367,The Road,1
They arrive in the ruined remains of a city.,266.115,268.637,8090,114.44048066219744,117.08346678076911,2015/WEP25kPtQCQ,tt0898367,The Road,1
The grounds littered with worthless money and the ubiquitous ash.,280.064,283.826,8090,129.0586461530605,133.00111791280142,2015/WEP25kPtQCQ,tt0898367,The Road,1
The man opens a bin and finds it a tomb for a skeleton's contorted bones.,284.8,289.702,8090,134.02184292449402,139.15900309627767,2015/WEP25kPtQCQ,tt0898367,The Road,1
He closes the lid.,290.463,291.643,8090,139.57481366177743,141.57481366177743,2015/WEP25kPtQCQ,tt0898367,The Road,1
He makes the word calm.,3913.766,3915.327,8090,18.863299384978298,20.863299384978298,2015/aDCXE4Np1OI,tt0898367,The Road,6
The man knows.,4020.043,4020.983,8090,129.66311455727953,131.66311455727953,2015/aDCXE4Np1OI,tt0898367,The Road,6
The man has spotted a line of skulls mounted on sticks not far from some woodland hut they were about to investigate.,4130.444,4137.05,8090,20.869959562695893,27.76609717870412,2015/0yKd37DXIVQ,tt0898367,The Road,7
"Heading away, they see patches of blood on the snowy ground.",4137.791,4141.013,8090,28.53964213381496,31.90315339611856,2015/0yKd37DXIVQ,tt0898367,The Road,7
The man and boy hide themselves.,4151.4,4153.14,8090,42.65456440783636,44.65456440783636,2015/0yKd37DXIVQ,tt0898367,The Road,7
"They can see a woman running with a child in the distance, pursued by a large group of men who soon catch up with their terrified quarry.",4153.46,4160.663,8090,44.896829585409854,52.41618763083912,2015/0yKd37DXIVQ,tt0898367,The Road,7
"The man and boy flee through the dead forest, the man helping his son over a large log, shortly before tripping and falling to the ground.",4169.246,4177.308,8090,61.37615571412771,69.79224131210827,2015/0yKd37DXIVQ,tt0898367,The Road,7
His son goes to help him.,4180.728,4181.949,8090,72.99976215,74.99976215,2015/0yKd37DXIVQ,tt0898367,The Road,7
They cling on to each other as they both look up and see a large tree is about to topple.,4182.429,4186.932,8090,75.13815725694327,79.83893044569352,2015/0yKd37DXIVQ,tt0898367,The Road,7
"Bragging its roots up it falls, slamming into the ground a short distance from them.",4187.712,4192.234,8090,80.65318829317931,85.37379596795829,2015/0yKd37DXIVQ,tt0898367,The Road,7
The boy runs off.,4195.656,4196.596,8090,88.43673384284483,90.43673384284484,2015/0yKd37DXIVQ,tt0898367,The Road,7
"Touching his son, the man pushes him between two racks for safety.",4202.973,4206.474,8090,96.58445625532008,100.23922128614768,2015/0yKd37DXIVQ,tt0898367,The Road,7
"He throws himself down on top of him, just as another tree crashes down above them.",4207.114,4211.376,8090,100.90733028921176,105.35651868149642,2015/0yKd37DXIVQ,tt0898367,The Road,7
"They ride, powering as yet more trees fall.",4214.477,4217.398,8090,108.5937156,111.64300683220829,2015/0yKd37DXIVQ,tt0898367,The Road,7
Dust begins to settle.,4223.58,4225.0,8090,117.83770565896111,119.83770565896111,2015/0yKd37DXIVQ,tt0898367,The Road,7
"The man holds the boy, comforting him and kissing his forehead.",4236.602,4240.304,8090,131.69045260541822,135.55504562002085,2015/0yKd37DXIVQ,tt0898367,The Road,7
"Despite being burdened by the weight of his son, the man has caught up with the thief and he now puts the boy down and points the gun at the fleeing man.",4726.875,4734.578,8090,4.122153337846947,12.176870322553368,2015/ByLhxX3WUxY,tt0898367,The Road,9
The thief stops and draws his knife.,4735.378,4737.319,8090,13.013398115330068,15.043023672557126,2015/ByLhxX3WUxY,tt0898367,The Road,9
The thief spits.,4747.408,4748.328,8090,25.07368828006889,27.07368828006889,2015/ByLhxX3WUxY,tt0898367,The Road,9
The thief throws his knife down and raises his hands.,4756.991,4759.932,8090,35.61324209695443,38.68852739515236,2015/ByLhxX3WUxY,tt0898367,The Road,9
He throws the clothes onto the cart.,4812.273,4814.234,8090,93.41940389735905,95.46994264940504,2015/ByLhxX3WUxY,tt0898367,The Road,9
"Looking desperate, the thief clutches his shoes.",4823.197,4826.019,8090,104.84219090773524,107.79304269675784,2015/ByLhxX3WUxY,tt0898367,The Road,9
"Then he throws them on the cart too, leaving him naked.",4830.04,4833.182,8090,111.99764051520528,115.28310342133858,2015/ByLhxX3WUxY,tt0898367,The Road,9
"The boy looks back at the thief who's still standing where they left him, pathetically covering his privates with his hands.",4881.239,4887.722,8090,165.53437359322135,172.3133856939419,2015/ByLhxX3WUxY,tt0898367,The Road,9
"He looks cold, vulnerable and pitiful.",4888.562,4891.303,8090,173.19173987635838,176.05789322636215,2015/ByLhxX3WUxY,tt0898367,The Road,9
OK. Daniel's collie grins.,953.915,955.516,3506,8.345234546314183,10.345234546314185,2015/LVm_DbyklO0,tt0901476,Bride Wars,1
He looks awkwardly at the floor and glances at his colleague.,967.62,970.381,3506,22.80038342,25.67919825955637,2015/LVm_DbyklO0,tt0901476,Bride Wars,1
"She jumps up and down, grinning broadly.",1025.309,1026.889,3506,82.77474517311975,84.77474517311975,2015/LVm_DbyklO0,tt0901476,Bride Wars,1
She leaps into his arms.,1037.394,1038.435,3506,95.09442525,97.09442525,2015/LVm_DbyklO0,tt0901476,Bride Wars,1
She wraps her legs around him.,1041.496,1042.737,3506,99.47572910448864,101.47572910448864,2015/LVm_DbyklO0,tt0901476,Bride Wars,1
The receptionist leaves the house carrying a box with her belongings.,1446.272,1448.713,3506,1.0480049685660944,3.593312372818399,2015/d87eHGVaoc8,tt0901476,Bride Wars,2
"As she eases open the gates, Liv and Emma converge on her.",1449.394,1452.536,3506,4.303412472079316,7.579674604,2015/d87eHGVaoc8,tt0901476,Bride Wars,2
The Friends of Fury so she walks away.,1499.939,1501.68,3506,56.91596997,58.91596997,2015/d87eHGVaoc8,tt0901476,Bride Wars,2
Emma has entered the salon in a hat and long coat.,2912.256,2914.417,3506,37.73691176,39.99022154069521,2015/Q16cb-O1kTA,tt0901476,Bride Wars,3
The colorist goes to mix up his color.,2915.077,2916.557,3506,40.45002427056495,42.45002427056495,2015/Q16cb-O1kTA,tt0901476,Bride Wars,3
"Emma watches him, and when he turns his back, she swaps the bowl of dye for one of her own.",2917.338,2921.899,3506,43.03599566494494,47.79182441561278,2015/Q16cb-O1kTA,tt0901476,Bride Wars,3
The colorist stares in horror as he removes a piece of foil from Liv's hair.,2929.692,2932.774,3506,55.91771203980869,59.13136347799301,2015/Q16cb-O1kTA,tt0901476,Bride Wars,3
Her hair's covered in blue streaks.,2942.397,2944.078,3506,69.04182481,71.04182481,2015/Q16cb-O1kTA,tt0901476,Bride Wars,3
"Emma, in black hot pants, starts to dance energetically as Libgates at her.",3099.316,3103.357,3506,40.97589573474188,45.18944394771746,2015/hk6Vxhx28bo,tt0901476,Bride Wars,4
"In her gold frock, Liv dances awkwardly as Emma tries out some freaky moves.",3111.725,3126.199,3506,53.91475239765013,69.00678328965873,2015/hk6Vxhx28bo,tt0901476,Bride Wars,4
The policeman dancer handcuffs them together.,3126.96,3130.704,3506,69.80027752,73.70414401706645,2015/hk6Vxhx28bo,tt0901476,Bride Wars,4
"Liv grinds sexily, then Emma breaks out of the handcuffs and stands legs apart center stage.",3136.077,3140.7,3506,79.30656781026543,84.12696707,2015/hk6Vxhx28bo,tt0901476,Bride Wars,4
She grinds her hips and flicks her hair back provocatively as Liv glares suddenly at her.,3149.906,3154.168,3506,93.7260576,98.17004237619902,2015/hk6Vxhx28bo,tt0901476,Bride Wars,4
Emma drops to her knees and whirls her hair around.,3154.789,3157.07,3506,98.81755869400604,101.19595599016954,2015/hk6Vxhx28bo,tt0901476,Bride Wars,4
"The girls are loving it, but Liv looks stunned.",3162.123,3164.364,3506,106.46471598031164,108.80140530109308,2015/hk6Vxhx28bo,tt0901476,Bride Wars,4
Emma runs down the catwalk and leaps onto a rope swinging out over the delighted audience.,3164.784,3168.545,3506,109.23933904260508,113.16093142790584,2015/hk6Vxhx28bo,tt0901476,Bride Wars,4
The guests all turn to look as they proceed down the aisle.,4297.154,4299.395,3506,6.519881123,8.856939383895112,2015/gQwpd1247J8,tt0901476,Bride Wars,5
Emma smiles nervously.,4299.936,4300.996,3506,8.973846745488316,10.973846745488316,2015/gQwpd1247J8,tt0901476,Bride Wars,5
Fletcher smiles proudly.,4301.476,4302.637,3506,10.632521963615918,12.632521963615918,2015/gQwpd1247J8,tt0901476,Bride Wars,5
They all stare at the DVD of a drunken Emma.,4311.984,4314.325,3506,21.98555448669989,24.42689915,2015/gQwpd1247J8,tt0901476,Bride Wars,5
Her mother frowns.,4314.806,4315.646,3506,24.366519627956844,26.366519627956844,2015/gQwpd1247J8,tt0901476,Bride Wars,5
She cavorts on a rope in a bikini top and hot pants.,4322.269,4324.69,3506,32.71141089565579,35.23618467942592,2015/gQwpd1247J8,tt0901476,Bride Wars,5
She's dumbstruck.,4326.991,4327.692,3506,37.00133861898365,39.00133861898365,2015/gQwpd1247J8,tt0901476,Bride Wars,5
Liv smiles on Nate's arm.,4328.572,4329.953,3506,39.00468039454101,41.00468039454101,2015/gQwpd1247J8,tt0901476,Bride Wars,5
Emma sprints towards Liv's wedding.,4342.334,4343.715,3506,53.35657498861492,55.35657498861492,2015/gQwpd1247J8,tt0901476,Bride Wars,5
Fling's open the double doors at the back of the room and charges in.,4343.935,4346.556,3506,55.30610267557252,58.03944926262795,2015/gQwpd1247J8,tt0901476,Bride Wars,5
"In slow motion, she leaps at Liv.",4349.118,4351.519,3506,60.71126687271585,63.21518337615793,2015/gQwpd1247J8,tt0901476,Bride Wars,5
They struggle in a heap of satin and lace.,4355.301,4357.142,3506,67.11925141340775,69.11925141340775,2015/gQwpd1247J8,tt0901476,Bride Wars,5
